FILO,CLASSE,ORDEM,FAMÍLIA,ESPÉCIES,Sigla,,PrnB,PrnC,PrnD
,Clostridia,Thermoanaerobacterales,Thermodesulfobiaceae,Thermodesulfobium narugense DSM 14796,FC,A,A,WP_013755823.1/WP_013755833.1/AEE14383.1/WP_041437925.1/AEE14767.1/WP_083816154.1/WP_013756138.1/WP_013755487.1/WP_013755838.1/WP_013756601.1/WP_013756926.1,A
,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix larvae LV19,FE,A,A,A,A
,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix rhusiopathiae str. Fujisawa,FE,A,A,WP_003773023.1/WP_013852724.1/WP_003774448.1,A
,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum rodentium Alo17,FE,A,A,AMK53685.1/AMK55422.1,A
,Limnochordia,Limnochordales,Limnochordaceae,Limnochorda pilosa HC45,LM,A,A,BAS27068.1,A
,Negativicutes,Selenomonadales,Acidaminococcaceae,Acidaminococcus fermentans DSM 20731,FN,A,A,WP_012939380.1/WP_012939286.1/WP_012938301.1/WP_012938590.1,A
,Negativicutes,Selenomonadales,Acidaminococcaceae,Acidaminococcus intestini RyC-MR95,FN,A,A,WP_014128732.1/WP_009014635.1/AEQ23270.1/WP_009014946.1/WP_009015894.1,A
,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas ruminantium subsp. lactilytica TAM6421,FN,A,A,WP_014423301.1/WP_014430968.1/WP_014425293.1,A
,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas sputigena ATCC 35185,FN,A,A,WP_006190753.1/WP_006193945.1/WP_006193862.1/WP_006192936.1,A
,Negativicutes,Selenomonadales,Sporomusaceae,Pelosinus fermentans JBW45,FN,A,A,WP_007961265.1/WP_007957709.1/WP_007953676.1,A
,Negativicutes,Veillonellales,Veillonellaceae,Dialister pneumosintes F0677,FN,A,A,AOH38596.1/AOH38985.1,A
,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera elsdenii 14-14,FN,A,A,WP_036203029.1,A
,Negativicutes,Veillonellales,Veillonellaceae,Negativicoccus massiliensis Marseille-P2082,FN,A,A,WP_120718259.1/WP_083631546.1,A
,Negativicutes,Veillonellales,Veillonellaceae,Veillonella parvula DSM 2008,FN,A,A,WP_012863684.1/WP_012864400.1/WP_012864923.1,A
,Tissierellia,?,?,Ezakiella massiliensis str. Marseille-P2951,TS,A,A,A,A
,Tissierellia,Tissierellales,Gottschalkiaceae,Gottschalkia acidurici 9a,TS,A,A,WP_014967238.1/WP_014967333.1/WP_014969050.1,A
,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas micra KCOM 1535,TS,A,A,AIZ36485.1/AIZ36472.1,A
Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma brassicae O502,TE,A,A,CCV66184.1/CCV65205.1,A
,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma laidlawii PG-8A,TE,A,A,WP_012242417.1/A9NFF6.2,A
,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma oculi,TE,A,A,WP_045749035.1/WP_045749077.1,A
,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma palmae J233,TE,A,A,CCV64390.1/WP_084600826.1,A
,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Aster yellows witches'-broom phytoplasma AYWB,TE,A,A,A,A
,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Onion yellows phytoplasma OY-M,TE,A,A,A,A
,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma florum L1,TE,A,A,WP_011182939.1/WP_011182961.1/WP_011183430.1/WP_011183567.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma apis B31,TE,A,A,WP_023790207.1/WP_023788846.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma cantharicola CC-1,TE,A,A,ALD66856.1/ALD66195.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma chrysopicola DF-1,TE,A,A,WP_016338689.1/WP_016339289.1/WP_016338559.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma citri R8-A2,TE,A,A,APE74317.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma culicicola AES-1,TE,A,A,WP_038648120.1/WP_025362667.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma diminutum CUAS-1,TE,A,A,WP_020836721.1/WP_020836213.1/WP_020836007.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma eriocheiris DSM 21848,TE,A,A,WP_047791184.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma helicoides TABS-2,TE,A,A,A,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma kunkelii CR2-3x,TE,A,A,WP_053390749.1/WP_053390444.1/WP_053390412.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma litorale TN-1,TE,A,A,A,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma mirum ATCC 29335,TE,A,A,WP_025317143.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma sabaudiense Ar-1343,TE,A,A,WP_025250794.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma syrphidicola EA-1,TE,A,A,WP_016340540.1/WP_016341160.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma taiwanense CT-1,TE,A,A,WP_020834760.1/WP_020834496.1,A
,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma turonicum Tab4c,TE,A,A,AKU80065.1/ALX71067.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma agalactiae PG2,TE,A,A,WP_011949277.1/WP_011949272.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma arginini HAZ145_1,TE,A,A,BAQ54668.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma arthritidis 158L3-1,TE,A,A,WP_012498485.1/WP_012498286.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma bovis PG45,TE,A,A,WP_013455917.1/WP_013456313.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma bovoculi M165/69,TE,A,A,WP_022934867.1/AHH45201.1/WP_084626632.1/WP_022934817.1/WP_022934789.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma californicum ST-6,TE,A,A,AIA29204.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma canadense HAZ360_1,TE,A,A,BAP39694.1/BAP39754.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma canis PG 14,TE,A,A,WP_004794559.1/WP_004795169.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma capricolum subsp. capricolum ATCC 27343,TE,A,A,WP_011387302.1/WP_011387116.1/WP_011387612.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma crocodyli MP145,TE,A,A,WP_013054198.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma cynos C142,TE,A,A,WP_015287367.1/WP_015287382.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma dispar ATCC 27140,TE,A,A,WP_099452164.1/WP_044635672.1/WP_099451703.1/WP_044635096.1/WP_044635489.1/WP_099451990.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma fermentans JER,TE,A,A,WP_013354901.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma flocculare ATCC 27399,TE,A,A,WP_039387509.1/WP_002557641.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma gallisepticum str. F,TE,A,A,WP_014574542.1/WP_014574654.1/WP_014574551.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma genitalium G37,TE,A,A,WP_009885693.1/Q49398.1/WP_009885903.1/WP_010869301.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma hominis ATCC 23114,TE,A,A,WP_012855614.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma hyopneumoniae J,TE,A,A,WP_011206118.1/WP_011284252.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma hyorhinis SK76,TE,A,A,WP_014335530.1/WP_015083971.1/WP_014335661.1/WP_015084196.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma mobile 163K,TE,A,A,WP_011264940.1/WP_011265100.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma mycoides subsp. mycoides SC str. PG1,TE,A,A,WP_011166726.1/WP_011167087.1/WP_011166465.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma ovis str. Michigan,TE,A,A,A,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma parvum str. Indiana,TE,A,A,A,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma penetrans HF-2,TE,A,A,WP_011076994.1/WP_011077749.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma pneumoniae M129,TE,A,A,WP_010874635.1/AGC04204.1/WP_010874746.1/AGC03991.1/WP_010874408.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma pullorum B359_6,TE,A,A,APJ38841.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma pulmonis UAB CTIP,TE,A,A,WP_010924825.1/WP_010925057.1/WP_010925561.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma putrefaciens KS1,TE,A,A,WP_014035274.1/WP_014035266.1/WP_014034862.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma suis str. Illinois,TE,A,A,WP_013609887.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma synoviae ATCC 25204,TE,A,A,WP_020002970.1/WP_020002784.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma wenyonii str. Massachusetts,TE,A,A,A,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma yeatsii GM274B,TE,A,A,WP_042733292.1/WP_042733391.1/WP_042733353.1,A
,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma parvum serovar 3 str. ATCC 27815,TE,A,A,A,A
Actionobacteria,Actinobacteria,Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium ferrooxidans DSM 10331 ,AB,A,A,ACU54745.1/WP_083769394.1/WP_015798580.1/WP_012784168.1/WP_015798314.1,A
,Actinobacteria,Acidimicrobiales,Acidimicrobiaceae,Ilumatobacter coccineus YM16-304,AB,A,A,BAN00536.1/BAN04067.1/BAN01845.1/BAN04055.1/BAN02692.1/BAN01747.1,BAN04542.1/BAN04324.1/BAN04303.1/BAN00411.1/BAN04536.1/BAN03440.1/BAN02732.1/BAN00558.1
,Actinobacteria,Acidothermales,Acidothermaceae,Acidothermus cellulolyticus 11B,AB,A,A,WP_083760440.1/ABK52040.1/WP_011720789.1/WP_011720340.1/WP_011719231.1/WP_011718869.1,A
,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces meyeri W712,AB,A,A,AKU65393.1/AKU64520.1/AKU65339.1,A
,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces oris T14V,AB,A,A,AMD99782.1/AMD99258.1,A
,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces radicidentis CCUG 36733,AB,A,A,A,A
,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinotignum schaalii CCUG 27420,AB,A,A,A,WP_026429292.1/WP_016442706.1
,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium haemolyticum DSM 20595,AB,A,A,WP_013169548.1/WP_013169824.1/WP_013170547.1/WP_013169966.1,A
,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus curtisii ATCC 43063,AB,A,A,WP_013188545.1/WP_013189503.1/WP_013188895.1/WP_004007792.1,WP_004006623.1
,Actinobacteria,Actinomycetales,Actinomycetaceae,Trueperella pyogenes TP6375,AB,A,A,AHU90215.1/AHU89308.1/AHU88970.1/AHU88851.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium actinocoloniiforme DSM 22766,AB,A,A,A,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium adolescentis ATCC 15703,AB,A,A,WP_011743914.1/WP_033499877.1/BAF39726.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium angulatum DSM 20098 = JCM 7096,AB,A,A,WP_003825798.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium animalis subsp. lactis DSM 10140,AB,A,A,ACS46228.1/ACS46073.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium asteroides PRL2011,AB,A,A,WP_015021097.1/WP_015022078.1/WP_015021868.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium bifidum PRL2010,AB,A,A,WP_013389341.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium breve DSM 20213 = JCM 1192,AB,A,A,EFE90164.1/WP_015438197.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium coryneforme LMG18911,AB,A,A,AII74104.1/AII74911.1/AII74746.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium dentium JCM 1195 = DSM 20436,AB,A,A,WP_003838136.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium longum NCC2705,AB,A,A,WP_007056574.1/WP_007051179.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium pseudolongum PV8-2,AB,A,A,WP_039173247.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium scardovii JCM 12489 = DSM 13734,AB,A,A,WP_033517683.1,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium thermophilum RBL67,AB,A,A,WP_015449554.1/,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella vaginalis 409-05,AB,A,A,A,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella vaginalis ATCC 14019,AB,A,A,A,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Parascardovia denticolens DSM 10105 = JCM 12538,AB,A,A,A,A
,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Scardovia inopinata JCM 12537,AB,A,A,A,A
,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora acidiphila DSM 44928 ,AB,A,A,WP_015792186.1/ACU75207.1/WP_083795881.1/WP_012784768.1/WP_012786932.1/WP_041540072.1/WP_012786314.1/WP_015796601.1/ACU70009.1/WP_015793972.1/WP_015792511.1/ACM44454.1/WP_012786042.1/WP_012786690.1/WP_015792177.1/WP_012785155.1/WP_015793051.1/WP_015793683.1/ACU71118.1/WP_041540161.1/WP_015795806.1/WP_012787532.1,WP_015793484.1/WP_015793559.1/WP_012786396.1/WP_015792925.1
,Actinobacteria,Corynebacteriales,?,Lawsonella clevelandensis X1036,AB,A,A,ALE34722.1/ALE34627.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium ammoniagenes DSM 20306,AB,A,A,WP_003847921.1/WP_003849386.1/WP_040354425.1/WP_003849653.1/WP_003846908.1/WP_075761501.1/WP_003848289.1,WP_003846085.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium aquilae DSM 44791,AB,A,A,WP_075727920.1/APT85214.1/WP_075724464.1/WP_075727669.1/WP_075725864.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium argentoratense DSM 44202,AB,A,A,WP_021011984.1/WP_021012345.1/WP_041747221.1/AGU14355.1/WP_020976615.1/WP_041746991.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium atypicum R2070,AB,A,A,AIG64821.1/AIG63571.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium aurimucosum ATCC 700975 ,AB,A,A,WP_010188544.1/ACP33973.1/WP_010189871.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium callunae DSM 20147,AB,A,A,WP_015652277.1/WP_015650372.1/WP_015649983.1/WP_015650230.1/WP_015651219.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium camporealensis DSM 44610,AB,A,A,AKE40095.1/AVH89172.1/WP_035106317.1/WP_105360442.1/WP_035107265.1/WP_105360285.1/WP_035106845.1/WP_082099237.1/AKE38298.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium casei LMG S-19264,AB,A,A,WP_025386907.1/AHI21193.1/WP_006822534.1/WP_025388152.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium crudilactis JZ16,AB,A,A,WP_066568745.1/ANE03184.1/ANE04148.1/ANE02843.1/WP_066564095.1/ANE02806.1/ANE03995.1/ANE04822.1,ANE04608.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium deserti GIMN1.010,AB,A,A,WP_053545825.1/WP_053544108.1/WP_053545045.1/WP_053544117.1/WP_053544025.1/WP_053544847.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium diphtheriae NCTC11397,AB,A,A,CKH20473.1/CKG65851.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium doosanense CAU 212 = DSM 45436,AB,A,A,WP_038573197.1/AIT60196.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium efficiens YS-314,AB,A,A,WP_006768914.1/BAC19529.1/WP_006768755.1/EEW48496.1/WP_011075008.1/WP_006769944.1/WP_081447265.1/WP_011075013.1/EEW48487.1,WP_006769687.1/BAC17444.1/WP_006768793.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium epidermidicanis DSM 45586,AB,A,A,WP_047241048.1/AKK04165.1/WP_047239495.1/WP_047240976.1/WP_047239955.1/WP_047240647.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium falsenii DSM 44353,AB,A,A,WP_025402355.1/WP_025401841.1/WP_025403599.1/AHI02265.1,AHI02297.1/WP_025401801.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium flavescens OJ8,AB,A,A,APT87469.1/APT86018.1/APT87611.1/APT87781.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium frankenforstense DSM 45800,AB,A,A,WP_075664408.1/WP_075664661.1/WP_083666738.1/WP_075664081.1/WP_075663127.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium glutamicum ATCC 13032,AB,A,A,WP_011013675.1/AGT04477.1/WP_011015466.1/WP_011014163.1/BAB99825.1/WP_011014413.1/WP_011013686.1/WP_011013602.1/WP_011015264.1/BAB99039.1/WP_011014508.1,WP_011015082.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium glyciniphilum AJ 3170,AB,A,A,WP_052540876.1/WP_038549587.1/AHW64751.1/WP_038550500.1/AHW65479.1/WP_038550809.1/WP_038549604.1,WP_081803723.1/WP_081803730.1/WP_052540050.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium halotolerans YIM 70093 = DSM 44683,AB,A,A,WP_015402042.1/WP_015399909.1/WP_015400517.1/WP_015399815.1,WP_015399584.1/WP_015402124.1/WP_015402187.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium humireducens NBRC 106098 = DSM 45392,AB,A,A,WP_040085502.1/WP_040084604.1/WP_040086955.1/WP_040084738.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium imitans DSM 44264,AB,A,A,ASNV57491.1/WP_038588157.1/WP_038587971.1/WP_038592919.1,WP_038592853.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium jeikeium FDAARGOS_328,AB,A,A,ASE57675.1/AVK72387.1/ASE56207.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium jeikeium K411,AB,A,A,WP_011273263.1/WP_005297262.1/WP_011273504.1/WP_011274228.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium kroppenstedtii DSM 44385 ,AB,A,A,WP_012730906.1/WP_012731377.1/WP_012730898.1/WP_012732565.1/WP_012731520.1/WP_012731849.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium kutscheri DSM 20755,AB,A,A,WP_046440734.1/WP_046438613.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium lactis RW2-5,AB,A,A,WP_053413442.1/ALA68271.1/WP_053411524.1/WP_053412198.1/WP_082312995.1/WP_053412424.1/WP_053413035.1/,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium marinum DSM 44953,AB,A,A,WP_042622251.1/WP_042621014.1/WP_042620632.1/WP_042621076.1,WP_084603035.1/WP_042621956.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium maris DSM 45190,AB,A,A,WP_020935807.1/WP_020934522.1/WP_020934358.1/WP_041631997.1/WP_020933990.1/WP_020934434.1/WP_052337839.1/AGS36053.1,WP_020935455.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium mustelae DSM 45274,AB,A,A,WP_047263043.1/WP_047263263.1/AKK04632.1/WP_052844857.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium phocae M408/89/1,AB,A,A,A,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium pseudotuberculosis C231,AB,A,A,WP_013241160.1/ADL11412.1/WP_014401446.1/WP_014400951.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium resistens DSM 45100,AB,A,A,WP_042378909.1/AEI09057.1/WP_013887430.1/WP_042380878.1/WP_013889331.1/WP_013887914.1/WP_013888152.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium simulans PES1,AB,A,A,AMO89350.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium singulare IBS B52218,AB,A,A,WP_042532677.1/WP_042529057.1/WP_042532688.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium sphenisci DSM 44792,AB,A,A,WP_075693240.1/APT91444.1/WP_075691091.1/WP_075693892.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium stationis 622=DSM 20302,AB,A,A,APT95706.1/APT95990.1/APT95576.1/APT94129.1/APT94834.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium terpenotabidum Y-11,AB,A,A,WP_020441080.1/WP_020440212.1/WP_020441637.1/WP_020442043.1,WP_020442218.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium testudinoris DSM 44614,AB,A,A,WP_047252479.1/WP_047253979.1/WP_047252220.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium urealyticum DSM 7109,AB,A,A,WP_012360566.1/WP_012361232.1/WP_012359409.1/WP_012360309.1/WP_012360091.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium ureicelerivorans IMMIB RIV-2301,AB,A,A,WP_084768096.1/AIL96295.1/WP_084768537.1/WP_038608970.1/WP_038609352.1/WP_084768385.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium uterequi DSM 45634,AB,A,A,WP_047258716.1/WP_047258869.1/WP_047260341.1/WP_047259773.1,A
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium variabile DSM 44702,AB,A,A,WP_014010547.1/WP_014009613.1/WP_014008766.1/WP_014009481.1/WP_014011420.1/WP_014009857.1,WP_014011186.1
,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium vitaeruminis DSM 20294,AB,A,A,WP_025253792.1/WP_025252674.1/AHI22645.1/WP_025253444.1/WP_025251804.1/AHI21801.1/WP_025251862.1,A
,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia timorensis ID05-A0528,AB,A,A,ANI92712.1/ANI92668.1/ANI93676.1/ANI91034.1/ANI93520.1/ANI93561.1/ANI93683.1/ANI91091.1/ANI91708.1,ANI91499.1/ANI91990.1
,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia bronchialis DSM 43247,AB,A,A,WP_012833556.1/WP_012832198.1/WP_012833078.1/WP_012832143.1/WP_012835921.1/WP_012836220.1/WP_012836363.1,WP_012835958.1/WP_012832811.1/WP_012832128.1
,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia polyisoprenivorans VH2,AB,A,A,WP_014360004.1/WP_014361136.1/WP_014361172.1/WP_014359489.1/WP_006371738.1/WP_014358485.1/WP_014358515.1/AFA74654.1/WP_043456659.1/WP_014360593.1,WP_014361388.1/WP_006369982.1/WP_006369801.1/WP_014359308.1/AFA72293.1/WP_006369218.1/WP_081484721.1
,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia terrae 3612,AB,A,A,ANY22505.1/ANY25740.1/ANY23557.1/ANY25409.1/ANY26248.1/ANY24352.1/ANY23677.1,ANY22209.1/ANY22270.1/ANY25190.1/ANY25339.1/ANY22998.1/ANY24648.1/ANY25016.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Hoyosella subflava DQS3-9A1,AB,A,A,WP_013807070.1/WP_013807120.1/WP_013807283.1/WP_013808812.1/WP_013807039.1/WP_013805524.1/WP_049793672.1/WP_013804910.1/WP_013807179.1/WP_013807671.1/WP_013806232.1/WP_013809005.1/WP_013805484.1/WP_083826482.1/WP_013804973.1/AEF39930.1/WP_085930609.1/AEF39853.1/WP_013805396.1/WP_013809355.1,WP_013805723.1/WP_013807189.1/WP_041451031.1/WP_013805767.1/WP_013807764.1/WP_041450871.1/WP_013804926.1/AEF39429.1/AEF39460.1/AEF39462.1/WP_041450877.1/WP_013807298.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium avium subsp. paratuberculosis K-10,AB,A,A,WP_003878084.1/WP_003873044.1/WP_033706653.1/AAS03989.1/WP_003879138.1/AAS06234.1/WP_003879525.1/WP_010948935.1/AAS02938.1/WP_019306124.1/WP_003875008.1/AAS03428.1/WP_033713637.1/AAS06506.1/WP_003878947.1/WP_003877904.1,WP_003875696.1/AAS03751.1/WP_003877825.1/AAS05199.1/WP_015632594.1/WP_003873150.1/AAS04660.1/WP_033706178.1/WP_003873109.1/WP_003878769.1/WP_010949707.1/WP_003877508.1/AAS03250.1
